#########################################################################################################
# Mass-radius curves for irradiated ocean planets (0.2 M_Earth to 20 M_Earth)
# 
# x_core' : core to core+mantle mass fraction in the planet, i.e. the core mass fraction without taking into account H2O in hydrosphere or atmosphere
# x_H2O : total water mass fraction in the planet (taking into account the mass of H2O in the atmosphere)
# T_irr : irradiation temperature (in K)
# T_b : temperature at the boundary between the interior and the atmosphere model (in K)
# M_b : mass of the interior part of the planet (in units of M_Earth), obtained by integrating the density profile
# M_a : mass of the atmosphere of the planet (in units of M_Earth), obtained by integrating the density profile
#       the mass of the planet is thus M_p = M_b + M_a
# R_b : radius of the interior part of the planet (in units of R_Earth)
# R_a : thickness of the atmosphere (in units of R_Earth)
#       the radius of the planet is thus R_p = R_b + R_a
# errcode : integer indicating if the run succeeded or failed, based on the success or fail to interpolate the atmosphere properties in the final iteration of the interior model
#           value 0 : the interpolation succeeded
#           value 1 : atmosphere properties are extrapolated beyond the range of parameters
#           value 2 : extrapolation yields to unphysical results
#
# 2024 update:
# Added case x_H2O = 0 from Zeng+2016 models
#
#########################################################################################################

#  x_core'     x_H2O     T_irr       T_b              M_b              M_a              R_b              R_a   errcode
   0.80000   0.30000  1200.000  3744.916  1.999911074e+01  5.797956572e-04  2.573830220e+00  5.417192578e-02         0

   0.80000   0.40000  1200.000  4500.000  2.090022781e-01  2.155093775e-03  1.783284557e+00  3.097086136e+00         2
   0.80000   0.40000  1200.000  4500.000  2.532942063e-01  3.185488018e-28  1.072634922e+00  2.317628403e+00         2
   0.80000   0.40000  1200.000  4245.345  3.235999542e-01  2.462527507e-03  1.643231736e+00  7.483018773e+00         2
   0.80000   0.40000  1200.000  4500.000  4.116892831e-01  3.920754663e-03  1.668573046e+00  3.991071893e+00         2
   0.80000   0.40000  1200.000  4259.208  5.276033544e-01  3.915781640e-03  1.630603344e+00  3.336339028e+00         1
   0.80000   0.40000  1200.000  4194.342  6.722200428e-01  3.427858660e-03  1.632889325e+00  1.642033630e+00         1
   0.80000   0.40000  1200.000  4174.241  8.569127030e-01  2.921431430e-03  1.651064052e+00  1.051781327e+00         0
   0.80000   0.40000  1200.000  4164.082  1.091763534e+00  2.349640862e-03  1.683519513e+00  7.297621886e-01         0
   0.80000   0.40000  1200.000  4157.418  1.391234715e+00  1.966796282e-03  1.728822542e+00  5.430972896e-01         0
   0.80000   0.40000  1200.000  4152.553  1.772945282e+00  1.688638017e-03  1.782612055e+00  4.202451929e-01         0
   0.80000   0.40000  1200.000  4148.805  2.258354872e+00  1.485342473e-03  1.845497362e+00  3.345778103e-01         0
   0.80000   0.40000  1200.000  4145.745  2.877891306e+00  1.328239649e-03  1.915873025e+00  2.712567886e-01         0
   0.80000   0.40000  1200.000  4143.187  3.667898857e+00  1.211000318e-03  1.996128376e+00  2.236342586e-01         0
   0.80000   0.40000  1200.000  4102.087  4.673478780e+00  1.104146194e-03  2.078716411e+00  1.822130059e-01         0
   0.80000   0.40000  1200.000  4061.701  5.955201400e+00  1.019258668e-03  2.169801575e+00  1.499801479e-01         0
   0.80000   0.40000  1200.000  4026.626  7.588019838e+00  9.466860566e-04  2.267230207e+00  1.244701249e-01         0
   0.80000   0.40000  1200.000  3996.030  9.671171444e+00  8.861213075e-04  2.373071597e+00  1.041284785e-01         0
   0.80000   0.40000  1200.000  3968.839  1.232220609e+01  8.319538742e-04  2.485279867e+00  8.755400681e-02         0
   0.80000   0.40000  1200.000  3886.062  1.570385413e+01  7.764813812e-04  2.598722927e+00  7.320743109e-02         0
   0.80000   0.40000  1200.000  3801.686  1.999960467e+01  7.280163457e-04  2.720051544e+00  6.150917679e-02         0

   0.80000   0.50000  1200.000  4317.407  2.093250760e-01  3.104445717e-28  1.205073393e+00  1.044931141e+00         2
   0.80000   0.50000  1200.000  4500.000  2.542304319e-01  3.978698613e-28  1.224984094e+00  2.372463959e+00         2
   0.80000   0.50000  1200.000  4404.941  3.181941724e-01  4.736548668e-28  1.209274969e+00  1.108692381e+01         2
   0.80000   0.50000  1200.000  4347.429  4.120506695e-01  2.403100392e-03  1.765154232e+00  2.915761008e+00         2
   0.80000   0.50000  1200.000  4489.371  5.253119286e-01  7.217680100e-28  1.749982640e+00  2.643312173e+00         2
   0.80000   0.50000  1200.000  4214.525  6.723713232e-01  4.214151039e-03  1.770120811e+00  2.101791367e+00         1
   0.80000   0.50000  1200.000  4182.381  8.570371751e-01  3.769234045e-03  1.780161785e+00  1.291706979e+00         1
   0.80000   0.50000  1200.000  4168.909  1.091686130e+00  3.188236517e-03  1.808575730e+00  8.884354282e-01         0
   0.80000   0.50000  1200.000  4160.926  1.390586279e+00  2.602429028e-03  1.849511130e+00  6.435067745e-01         0
   0.80000   0.50000  1200.000  4155.328  1.772346332e+00  2.201274384e-03  1.903169494e+00  4.905308239e-01         0
   0.80000   0.50000  1200.000  4151.073  2.258714841e+00  1.907231642e-03  1.965704618e+00  3.857116346e-01         0
   0.80000   0.50000  1200.000  4147.665  2.878120388e+00  1.683296510e-03  2.035898700e+00  3.097816689e-01         0
   0.80000   0.50000  1200.000  4144.854  3.666923196e+00  1.517646492e-03  2.116061171e+00  2.534575710e-01         0
   0.80000   0.50000  1200.000  4133.706  4.673050533e+00  1.385019631e-03  2.203760193e+00  2.089485674e-01         0
   0.80000   0.50000  1200.000  4088.381  5.954806753e+00  1.263260554e-03  2.293941512e+00  1.703626079e-01         0
   0.80000   0.50000  1200.000  4049.984  7.589052785e+00  1.170174227e-03  2.394639064e+00  1.407849013e-01         0
   0.80000   0.50000  1200.000  4016.293  9.667727902e+00  1.088457765e-03  2.501010231e+00  1.171214332e-01         0
   0.80000   0.50000  1200.000  3986.492  1.232243183e+01  1.017587365e-03  2.614925088e+00  9.800028048e-02         0
   0.80000   0.50000  1200.000  3947.656  1.569837308e+01  9.545004333e-04  2.735530106e+00  8.232355921e-02         0
   0.80000   0.50000  1200.000  3853.737  1.999160341e+01  8.863384169e-04  2.854411115e+00  6.864231179e-02         0

   0.80000   0.60000  1200.000  3859.147  2.090589059e-01  3.428419300e-28  1.290551564e+00  1.132125981e+00         2
   0.80000   0.60000  1200.000  4500.000  2.541055486e-01  3.968648746e-28  1.310339405e+00  1.593745946e+00         2
   0.80000   0.60000  1200.000  4500.000  3.169856663e-01  4.398089438e-28  1.287759948e+00  2.406307609e+00         2
   0.80000   0.60000  1200.000  4253.299  4.115620193e-01  2.880729096e-03  1.931661421e+00  4.100326798e+00         2
   0.80000   0.60000  1200.000  4500.000  5.246239114e-01  4.954310202e-03  1.973319809e+00  3.170547798e+00         2
   0.80000   0.60000  1200.000  4250.147  6.725080172e-01  5.014716469e-03  1.911671227e+00  2.773146805e+00         1
   0.80000   0.60000  1200.000  4193.047  8.565896570e-01  4.564086272e-03  1.908487605e+00  1.550531921e+00         1
   0.80000   0.60000  1200.000  4174.207  1.091438518e+00  4.077600036e-03  1.930229609e+00  1.056882349e+00         1
   0.80000   0.60000  1200.000  4164.553  1.391354781e+00  3.341898433e-03  1.968507907e+00  7.524454128e-01         0
   0.80000   0.60000  1200.000  4158.027  1.772790478e+00  2.808147338e-03  2.018601381e+00  5.655453740e-01         0
   0.80000   0.60000  1200.000  4153.242  2.258183426e+00  2.428212942e-03  2.080880637e+00  4.413480713e-01         0
   0.80000   0.60000  1200.000  4149.469  2.877374302e+00  2.134207358e-03  2.151416192e+00  3.521002733e-01         0
   0.80000   0.60000  1200.000  4146.393  3.667272556e+00  1.907882828e-03  2.231844749e+00  2.860041903e-01         0
   0.80000   0.60000  1200.000  4143.797  4.673565347e+00  1.730124269e-03  2.321820096e+00  2.355856826e-01         0
   0.80000   0.60000  1200.000  4113.756  5.954905916e+00  1.570329609e-03  2.414616244e+00  1.927087146e-01         0
   0.80000   0.60000  1200.000  4071.656  7.588792001e+00  1.436129755e-03  2.514858713e+00  1.579465251e-01         0
   0.80000   0.60000  1200.000  4035.707  9.670992483e+00  1.328368343e-03  2.625887492e+00  1.309145880e-01         0
   0.80000   0.60000  1200.000  4003.741  1.232109891e+01  1.230101277e-03  2.741610379e+00  1.089903684e-01         0
   0.80000   0.60000  1200.000  3975.044  1.570048357e+01  1.140030533e-03  2.862465977e+00  9.103483660e-02         0
   0.80000   0.60000  1200.000  3906.235  1.999612589e+01  1.055676864e-03  2.987033612e+00  7.594653129e-02         0

   0.80000   0.70000  1200.000  3794.260  2.092271425e-01  3.742174281e-28  1.379020610e+00  1.213378862e+00         2
   0.80000   0.70000  1200.000  4120.806  2.540137029e-01  3.891200432e-28  1.394239172e+00  1.025079825e+00         2
   0.80000   0.70000  1200.000  4424.339  3.159242195e-01  4.573474822e-28  1.364792516e+00  1.949336270e+00         2
   0.80000   0.70000  1200.000  4500.000  4.126411726e-01  5.029052751e-28  1.451618286e+00  1.757590076e+00         2
   0.80000   0.70000  1200.000  4442.535  5.242952685e-01  3.046584770e-03  2.040541503e+00  2.259322976e+00         2
   0.80000   0.70000  1200.000  4336.148  6.672302541e-01  9.778920544e-28  2.050680970e+00  3.834505890e+00         2
   0.80000   0.70000  1200.000  4207.892  8.567051550e-01  5.334817641e-03  2.039245264e+00  1.850019356e+00         1
   0.80000   0.70000  1200.000  4180.577  1.091805893e+00  4.918618566e-03  2.052301992e+00  1.228315323e+00         1
   0.80000   0.70000  1200.000  4168.211  1.391381611e+00  4.308540563e-03  2.085663591e+00  8.801023432e-01         0
   0.80000   0.70000  1200.000  4160.811  1.772184812e+00  3.569565213e-03  2.134312130e+00  6.506808670e-01         0
   0.80000   0.70000  1200.000  4155.407  2.258838813e+00  3.027512702e-03  2.193371643e+00  4.998262605e-01         0
   0.80000   0.70000  1200.000  4151.284  2.877610362e+00  2.634856514e-03  2.264635825e+00  3.956641734e-01         0
   0.80000   0.70000  1200.000  4147.948  3.667321310e+00  2.334712552e-03  2.345735718e+00  3.193021113e-01         0
   0.80000   0.70000  1200.000  4145.154  4.672581098e+00  2.100509508e-03  2.436035774e+00  2.615524338e-01         0
   0.80000   0.70000  1200.000  4140.041  5.955932648e+00  1.910658635e-03  2.534819538e+00  2.162055974e-01         0
   0.80000   0.70000  1200.000  4094.102  7.586755691e+00  1.734210012e-03  2.635008929e+00  1.761090248e-01         0
   0.80000   0.70000  1200.000  4054.793  9.667257053e+00  1.592163702e-03  2.745259012e+00  1.450476657e-01         0
   0.80000   0.70000  1200.000  4020.330  1.232503743e+01  1.470464721e-03  2.863463033e+00  1.202848861e-01         0
   0.80000   0.70000  1200.000  3989.865  1.569898352e+01  1.363300474e-03  2.988087401e+00  1.003374867e-01         0
   0.80000   0.70000  1200.000  3957.574  1.999969563e+01  1.266422847e-03  3.119202170e+00  8.396694585e-02         0

   0.80000   0.80000  1200.000  3989.245  2.088176268e-01  4.036469788e-28  1.468560214e+00  1.292435208e+00         2
   0.80000   0.80000  1200.000  3887.424  2.536630895e-01  4.217907914e-28  1.479609556e+00  1.094025372e+00         2
   0.80000   0.80000  1200.000  4500.000  3.220743869e-01  4.852657198e-28  1.493296503e+00  1.442465593e+00         2
   0.80000   0.80000  1200.000  4500.000  4.081918203e-01  5.581833052e-28  1.510949033e+00  2.108091472e+00         2
   0.80000   0.80000  1200.000  4292.768  5.238750320e-01  3.483415896e-03  2.203556034e+00  2.791529118e+00         2
   0.80000   0.80000  1200.000  4500.000  6.698323605e-01  1.006176687e-27  2.157124453e+00  2.577730414e+00         2
   0.80000   0.80000  1200.000  4230.900  8.568779331e-01  6.116859030e-03  2.175975702e+00  2.240534500e+00         1
   0.80000   0.80000  1200.000  4188.663  1.091743787e+00  5.737022164e-03  2.177316085e+00  1.412898453e+00         1
   0.80000   0.80000  1200.000  4172.468  1.391383075e+00  5.238491900e-03  2.204584847e+00  1.008878078e+00         1
   0.80000   0.80000  1200.000  4163.700  1.772424854e+00  4.412030138e-03  2.248659002e+00  7.401676389e-01         0
   0.80000   0.80000  1200.000  4157.721  2.258429173e+00  3.682418343e-03  2.307412027e+00  5.617116403e-01         0
   0.80000   0.80000  1200.000  4153.142  2.876873920e+00  3.192312934e-03  2.377414804e+00  4.415389420e-01         0
   0.80000   0.80000  1200.000  4149.499  3.667323251e+00  2.817486987e-03  2.458666582e+00  3.543377710e-01         0
   0.80000   0.80000  1200.000  4146.484  4.674181164e+00  2.520112276e-03  2.549346315e+00  2.886999474e-01         0
   0.80000   0.80000  1200.000  4143.918  5.955840853e+00  2.282952799e-03  2.650258613e+00  2.381955789e-01         0
   0.80000   0.80000  1200.000  4116.680  7.586240664e+00  2.071152629e-03  2.754698781e+00  1.953896258e-01         0
   0.80000   0.80000  1200.000  4074.360  9.671714939e+00  1.890202733e-03  2.867050680e+00  1.601153354e-01         0
   0.80000   0.80000  1200.000  4037.579  1.231868427e+01  1.733862989e-03  2.986205493e+00  1.322504633e-01         0
   0.80000   0.80000  1200.000  4005.287  1.570074022e+01  1.600406337e-03  3.115032966e+00  1.099591870e-01         0
   0.80000   0.80000  1200.000  3976.147  1.999087916e+01  1.474827282e-03  3.246386860e+00  9.164475966e-02         0

   0.80000   0.90000  1200.000  3439.548  2.085418021e-01  4.022150631e-28  1.565766366e+00  9.660740128e-01         2
   0.80000   0.90000  1200.000  3887.778  2.535785126e-01  4.547451624e-28  1.571218754e+00  1.161958938e+00         2
   0.80000   0.90000  1200.000  4500.000  3.234122884e-01  4.827417150e-28  1.587806671e+00  9.579589583e-01         2
   0.80000   0.90000  1200.000  4500.000  4.099996410e-01  5.738816614e-28  1.530005925e+00  2.187598883e+00         2
   0.80000   0.90000  1200.000  4238.668  5.230498782e-01  3.977377389e-03  2.398946464e+00  3.582451165e+00         2
   0.80000   0.90000  1200.000  4500.000  6.673682312e-01  6.681247900e-03  2.423146495e+00  2.972721977e+00         2
   0.80000   0.90000  1200.000  4275.858  8.567499092e-01  7.005050453e-03  2.329554373e+00  2.890453243e+00         1
   0.80000   0.90000  1200.000  4199.641  1.091349293e+00  6.560665968e-03  2.309172279e+00  1.625333214e+00         1
   0.80000   0.90000  1200.000  4177.639  1.391087327e+00  6.157984986e-03  2.328286247e+00  1.144154580e+00         1
   0.80000   0.90000  1200.000  4166.780  1.772859034e+00  5.480261669e-03  2.368140563e+00  8.448595626e-01         0
   0.80000   0.90000  1200.000  4160.036  2.258792007e+00  4.579303873e-03  2.424448054e+00  6.352710018e-01         0
   0.80000   0.90000  1200.000  4155.017  2.878419115e+00  3.919266497e-03  2.493726583e+00  4.941356594e-01         0
   0.80000   0.90000  1200.000  4151.072  3.666984237e+00  3.418993235e-03  2.573917550e+00  3.934807847e-01         0
   0.80000   0.90000  1200.000  4147.842  4.673648442e+00  3.033838146e-03  2.665380972e+00  3.188114197e-01         0
   0.80000   0.90000  1200.000  4145.103  5.954733448e+00  2.726625868e-03  2.766147013e+00  2.616442919e-01         0
   0.80000   0.90000  1200.000  4139.692  7.586181952e+00  2.475740885e-03  2.875913195e+00  2.165279235e-01         0
   0.80000   0.90000  1200.000  4094.186  9.669042732e+00  2.247071450e-03  2.989204358e+00  1.766027239e-01         0
   0.80000   0.90000  1200.000  4054.932  1.231762062e+01  2.056458932e-03  3.111255085e+00  1.454142551e-01         0
   0.80000   0.90000  1200.000  4020.385  1.570572931e+01  1.892620966e-03  3.242220749e+00  1.204749446e-01         0
   0.80000   0.90000  1200.000  3989.530  1.999731998e+01  1.742008897e-03  3.376806398e+00  1.002042082e-01         0

   0.80000   1.00000  1200.000  3078.005  2.084407712e-01  4.347675484e-28  1.686910336e+00  1.032552924e+00         2
   0.80000   1.00000  1200.000  4377.686  2.532966825e-01  4.590187552e-28  1.676840020e+00  8.881876148e-01         2
   0.80000   1.00000  1200.000  3989.213  3.229635978e-01  5.215074344e-28  1.682215762e+00  1.018980002e+00         2
   0.80000   1.00000  1200.000  4500.000  4.179034998e-01  6.131366725e-28  1.648171907e+00  1.806217262e+00         2
   0.80000   1.00000  1200.000  4500.000  5.265293262e-01  6.883335448e-28  1.741039199e+00  1.808389229e+00         2
   0.80000   1.00000  1200.000  4363.463  6.670810560e-01  4.227805136e-03  2.496717097e+00  2.159943858e+00         2
   0.80000   1.00000  1200.000  4493.832  8.491147841e-01  1.219901933e-27  2.435787063e+00  2.215010610e+00         2
   0.80000   1.00000  1200.000  4216.246  1.091286486e+00  7.437700671e-03  2.455420880e+00  1.896655588e+00         1
   0.80000   1.00000  1200.000  4184.282  1.390650870e+00  7.097482209e-03  2.461168989e+00  1.293501347e+00         1
   0.80000   1.00000  1200.000  4170.475  1.772425427e+00  6.559805043e-03  2.494790459e+00  9.551311751e-01         1
   0.80000   1.00000  1200.000  4162.619  2.257617266e+00  5.603773442e-03  2.546988884e+00  7.163186952e-01         0
   0.80000   1.00000  1200.000  4157.091  2.877382057e+00  4.709942636e-03  2.614529434e+00  5.503113341e-01         0
   0.80000   1.00000  1200.000  4152.781  3.666737340e+00  4.078179316e-03  2.694494293e+00  4.351780633e-01         0
   0.80000   1.00000  1200.000  4149.292  4.671162140e+00  3.608136884e-03  2.786054998e+00  3.511801412e-01         0
   0.80000   1.00000  1200.000  4146.374  5.952501667e+00  3.234389685e-03  2.888894966e+00  2.872830064e-01         0
   0.80000   1.00000  1200.000  4143.844  7.589643998e+00  2.927193703e-03  3.001665752e+00  2.372649507e-01         0
   0.80000   1.00000  1200.000  4115.770  9.664682407e+00  2.654708907e-03  3.118469692e+00  1.948500314e-01         0
   0.80000   1.00000  1200.000  4073.627  1.231580807e+01  2.416502079e-03  3.242210648e+00  1.596976623e-01         0
   0.80000   1.00000  1200.000  4036.954  1.568925352e+01  2.213130703e-03  3.374872196e+00  1.319012247e-01         0
   0.80000   1.00000  1200.000  4004.287  1.999070623e+01  2.030658049e-03  3.513839502e+00  1.093924872e-01         0

   0.80000   0.00000  1300.000  1300.000  2.000000000e-01  0.000000000e+00  5.455779901e-01  0.000000000e+00         0
   0.80000   0.00000  1300.000  1300.000  2.548549971e-01  0.000000000e+00  5.873444048e-01  0.000000000e+00         0
   0.80000   0.00000  1300.000  1300.000  3.247553478e-01  0.000000000e+00  6.317359810e-01  0.000000000e+00         0
   0.80000   0.00000  1300.000  1300.000  4.138276162e-01  0.000000000e+00  6.771590420e-01  0.000000000e+00         0
   0.80000   0.00000  1300.000  1300.000  5.273301797e-01  0.000000000e+00  7.264799325e-01  0.000000000e+00         0
   0.80000   0.00000  1300.000  1300.000  6.719636573e-01  0.000000000e+00  7.798233040e-01  0.000000000e+00         0
   0.80000   0.00000  1300.000  1300.000  8.562664797e-01  0.000000000e+00  8.371881233e-01  0.000000000e+00         0
   0.80000   0.00000  1300.000  1300.000  1.091118956e+00  0.000000000e+00  8.937704255e-01  0.000000000e+00         0
   0.80000   0.00000  1300.000  1300.000  1.390385592e+00  0.000000000e+00  9.546065490e-01  0.000000000e+00         0
   0.80000   0.00000  1300.000  1300.000  1.771733581e+00  0.000000000e+00  1.019620569e+00  0.000000000e+00         0
   0.80000   0.00000  1300.000  1300.000  2.257675783e+00  0.000000000e+00  1.088502329e+00  0.000000000e+00         0
   0.80000   0.00000  1300.000  1300.000  2.876899777e+00  0.000000000e+00  1.157736562e+00  0.000000000e+00         0
   0.80000   0.00000  1300.000  1300.000  3.665961422e+00  0.000000000e+00  1.229069186e+00  0.000000000e+00         0
   0.80000   0.00000  1300.000  1300.000  4.671442938e+00  0.000000000e+00  1.304456088e+00  0.000000000e+00         0
   0.80000   0.00000  1300.000  1300.000  5.952702883e+00  0.000000000e+00  1.384128418e+00  0.000000000e+00         0
   0.80000   0.00000  1300.000  1300.000  7.585380381e+00  0.000000000e+00  1.464408164e+00  0.000000000e+00         0
   0.80000   0.00000  1300.000  1300.000  9.665860477e+00  0.000000000e+00  1.544557010e+00  0.000000000e+00         0
   0.80000   0.00000  1300.000  1300.000  1.231696422e+01  0.000000000e+00  1.628557531e+00  0.000000000e+00         0
   0.80000   0.00000  1300.000  1300.000  1.569519941e+01  0.000000000e+00  1.716560280e+00  0.000000000e+00         0
   0.80000   0.00000  1300.000  1300.000  2.000000000e+01  0.000000000e+00  1.806191055e+00  0.000000000e+00         0

   0.80000   0.10000  1300.000  4500.000  2.098652767e-01  1.464648430e-28  7.964547469e-01  1.592282812e+00         2
   0.80000   0.10000  1300.000  4500.000  2.548232366e-01  8.895028444e-04  1.062339064e+00  3.468057220e+00         2
   0.80000   0.10000  1300.000  4275.796  3.248899925e-01  1.918644096e-03  1.081774427e+00  5.131534054e+00         1
   0.80000   0.10000  1300.000  4210.402  4.139554484e-01  1.406135305e-03  1.102861826e+00  1.662425641e+00         0
   0.80000   0.10000  1300.000  4186.814  5.275762791e-01  1.092990109e-03  1.131942632e+00  9.242437046e-01         0
   0.80000   0.10000  1300.000  4173.684  6.723473477e-01  8.956946055e-04  1.165952057e+00  6.233120912e-01         0
   0.80000   0.10000  1300.000  4165.136  8.567242316e-01  7.613821453e-04  1.205355994e+00  4.579228117e-01         0
   0.80000   0.10000  1300.000  4158.936  1.091460029e+00  6.647503076e-04  1.248454340e+00  3.523177873e-01         0
   0.80000   0.10000  1300.000  4154.325  1.390615349e+00  5.961309651e-04  1.299875759e+00  2.806894277e-01         0
   0.80000   0.10000  1300.000  4150.554  1.771869878e+00  5.388382112e-04  1.354233969e+00  2.273127766e-01         0
   0.80000   0.10000  1300.000  4147.435  2.258236255e+00  4.986244538e-04  1.415816412e+00  1.877225862e-01         0
   0.80000   0.10000  1300.000  4144.766  2.877138828e+00  4.684301174e-04  1.484113978e+00  1.572013682e-01         0
   0.80000   0.10000  1300.000  4133.956  3.666705626e+00  4.444684039e-04  1.559074018e+00  1.324377501e-01         0
   0.80000   0.10000  1300.000  4092.324  4.672101209e+00  4.210314102e-04  1.637302593e+00  1.104535190e-01         0
   0.80000   0.10000  1300.000  4056.474  5.954021965e+00  4.023902224e-04  1.723303291e+00  9.303742939e-02         0
   0.80000   0.10000  1300.000  4024.608  7.589130572e+00  3.849253098e-04  1.814728526e+00  7.872369667e-02         0
   0.80000   0.10000  1300.000  3996.441  9.669595042e+00  3.693342482e-04  1.913057185e+00  6.698417100e-02         0
   0.80000   0.10000  1300.000  3970.866  1.231936376e+01  3.563492708e-04  2.017314995e+00  5.723868603e-02         0
   0.80000   0.10000  1300.000  3908.650  1.569852253e+01  3.084038219e-04  2.126263984e+00  4.776929652e-02         1
   0.80000   0.10000  1300.000  3841.608  1.999476191e+01  2.090578921e-04  2.241195960e+00  3.875830490e-02         1

   0.80000   0.20000  1300.000  4500.000  2.097316483e-01  2.350967338e-28  9.261668152e-01  1.952958226e+00         2
   0.80000   0.20000  1300.000  4500.000  2.545493318e-01  2.288442546e-28  9.506611216e-01  1.808035823e+00         2
   0.80000   0.20000  1300.000  4500.000  3.242721543e-01  4.775906400e-28  1.281198326e+00  6.074588405e+00         2
   0.80000   0.20000  1300.000  4273.150  4.142254621e-01  2.638185085e-03  1.301612136e+00  3.833460207e+00         1
   0.80000   0.20000  1300.000  4210.020  5.275533454e-01  2.112929927e-03  1.314439654e+00  1.634453815e+00         1
   0.80000   0.20000  1300.000  4187.600  6.723002925e-01  1.657620566e-03  1.342938659e+00  9.637016229e-01         0
   0.80000   0.20000  1300.000  4174.687  8.566915051e-01  1.357918871e-03  1.377623908e+00  6.607116271e-01         0
   0.80000   0.20000  1300.000  4165.913  1.091738021e+00  1.131890134e-03  1.414201659e+00  4.833388256e-01         0
   0.80000   0.20000  1300.000  4159.750  1.390967284e+00  9.795225054e-04  1.461423594e+00  3.724360885e-01         0
   0.80000   0.20000  1300.000  4155.048  1.772697591e+00  8.687737439e-04  1.516536212e+00  2.959550777e-01         0
   0.80000   0.20000  1300.000  4151.306  2.258058390e+00  7.876425959e-04  1.579709793e+00  2.407390167e-01         0
   0.80000   0.20000  1300.000  4148.159  2.877428771e+00  7.231469332e-04  1.649141340e+00  1.985941900e-01         0
   0.80000   0.20000  1300.000  4145.451  3.667001839e+00  6.725201654e-04  1.725998408e+00  1.658567796e-01         0
   0.80000   0.20000  1300.000  4143.020  4.673871231e+00  6.287257560e-04  1.808159238e+00  1.394654911e-01         0
   0.80000   0.20000  1300.000  4103.228  5.954129039e+00  5.902265264e-04  1.895945332e+00  1.161134138e-01         0
   0.80000   0.20000  1300.000  4065.315  7.587530409e+00  5.550308129e-04  1.988671235e+00  9.705414192e-02         0
   0.80000   0.20000  1300.000  4032.157  9.667232278e+00  5.249942317e-04  2.089126244e+00  8.172373851e-02         0
   0.80000   0.20000  1300.000  4002.353  1.232056849e+01  5.034980219e-04  2.197359998e+00  6.934107592e-02         0
   0.80000   0.20000  1300.000  3975.011  1.569567107e+01  4.830086957e-04  2.309471946e+00  5.895469981e-02         0
   0.80000   0.20000  1300.000  3919.388  1.999819669e+01  4.239470058e-04  2.428314789e+00  4.919909971e-02         1

   0.80000   0.30000  1300.000  4500.000  2.096042525e-01  3.072884512e-28  1.025170384e+00  2.654500042e+00         2
   0.80000   0.30000  1300.000  4500.000  2.537254977e-01  2.750485039e-28  1.000241478e+00  2.275648928e+00         2
   0.80000   0.30000  1300.000  4365.622  3.240458816e-01  1.729635681e-03  1.467031323e+00  4.713787446e+00         2
   0.80000   0.30000  1300.000  4484.174  4.166786130e-01  5.473955207e-28  1.453868615e+00  3.530171666e+00         2
   0.80000   0.30000  1300.000  4245.463  5.274807138e-01  3.098414389e-03  1.478674888e+00  2.584510714e+00         1
   0.80000   0.30000  1300.000  4202.402  6.723370423e-01  2.621378954e-03  1.495795212e+00  1.390890025e+00         1
   0.80000   0.30000  1300.000  4183.673  8.565127270e-01  2.055259907e-03  1.519762460e+00  8.771845293e-01         0
   0.80000   0.30000  1300.000  4172.404  1.091465518e+00  1.686011971e-03  1.555371847e+00  6.200211683e-01         0
   0.80000   0.30000  1300.000  4164.732  1.390695721e+00  1.431569974e-03  1.601126833e+00  4.661277198e-01         0
   0.80000   0.30000  1300.000  4159.088  1.772249172e+00  1.250776118e-03  1.656571258e+00  3.643661094e-01         0
   0.80000   0.30000  1300.000  4154.657  2.259276517e+00  1.114428178e-03  1.719658208e+00  2.919029921e-01         0
   0.80000   0.30000  1300.000  4151.026  2.878782001e+00  1.007460211e-03  1.789207573e+00  2.379737374e-01         0
   0.80000   0.30000  1300.000  4147.993  3.666324036e+00  9.267910003e-04  1.867749570e+00  1.971798255e-01         0
   0.80000   0.30000  1300.000  4145.303  4.672206013e+00  8.569235331e-04  1.951357932e+00  1.645278148e-01         0
   0.80000   0.30000  1300.000  4142.921  5.954855322e+00  8.016751902e-04  2.044070851e+00  1.386391226e-01         0
   0.80000   0.30000  1300.000  4100.810  7.585433790e+00  7.468368967e-04  2.138414764e+00  1.149908030e-01         0
   0.80000   0.30000  1300.000  4063.011  9.671422118e+00  7.007724179e-04  2.241314409e+00  9.606924025e-02         0
   0.80000   0.30000  1300.000  4029.429  1.232600735e+01  6.590112611e-04  2.350174255e+00  8.066291336e-02         0
   0.80000   0.30000  1300.000  3999.340  1.569750998e+01  6.219269774e-04  2.464973760e+00  6.804823924e-02         0
   0.80000   0.30000  1300.000  3972.087  1.999348610e+01  5.953654792e-04  2.588298969e+00  5.781413489e-02         0

   0.80000   0.40000  1300.000  4500.000  2.094580927e-01  3.219274365e-28  1.117613554e+00  1.878793859e+00         2
   0.80000   0.40000  1300.000  4500.000  2.543445761e-01  3.483879498e-28  1.139457536e+00  2.160700895e+00         2
   0.80000   0.40000  1300.000  4500.000  3.192100979e-01  3.193720802e-28  1.128552676e+00  1.790477108e+00         2
   0.80000   0.40000  1300.000  4500.000  4.123854880e-01  4.044466527e-03  1.669944663e+00  4.873797872e+00         2
   0.80000   0.40000  1300.000  4321.558  5.274352720e-01  6.885491705e-28  1.642287181e+00  4.262272412e+00         2
   0.80000   0.40000  1300.000  4221.931  6.721871177e-01  3.496698852e-03  1.637879349e+00  1.864951625e+00         1
